ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCLANPO24N000022337","장소","관광지","3384791","전북특별자치도농어촌종합지원센터",,,"60518","팜스테이","5211313800108530000","전북특별자치도","전주시 덕진구","중동",,"853","5211313800","5211367000","521133016077","오공로","38","127.059355436631","35.835490580976","다마602599","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022338","장소","관광지","3384792","신태인유기농포도영농조합",,,"60518","팜스테이","5218025031107710016","전북특별자치도","정읍시","신태인읍","백산리","771-16","5218025031","5218025000",,,,"126.900413055341","35.7064259831742","다마457457","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022339","장소","관광지","3384793","채계산금돼지권역그린홈센터",,,"60518","팜스테이","5277038024106660000","전북특별자치도","순창군","적성면","고원리","666","5277038024","5277038000","527703000209","담순로","2128-80","127.212157416742","35.3961502391048","다마738111","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022340","장소","관광지","3384794","농어촌체험휴양마을전북특별자치도협의회",,,"60518","팜스테이","5211313800108530000","전북특별자치도","전주시 덕진구","중동",,"853","5211313800","5211367000","521133016077","오공로","38","127.059355436631","35.835490580976","다마602599","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022341","장소","관광지","3384795","꽃심지둔데기마을",,,"60518","팜스테이","5275035524105100011","전북특별자치도","임실군","오수면","둔덕리","510-11","5275035524","5275035500",,,,"127.317684448621","35.5037651562218","다마834231","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022342","장소","관광지","3384796","꿈에올영농조합법인",,,"60518","팜스테이","5275034021101550000","전북특별자치도","임실군","성수면","도인리","155","5275034021","5275034000","527504631073","도인4길","3","127.321657100451","35.6432075829735","다마838385","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022343","장소","관광지","3384797","알콩쌀콩영농조합법인",,,"60518","팜스테이","5221032026107000014","전북특별자치도","김제시","죽산면","서포리","700-14","5221032026","5221032000","522104616458","서포5길","185","126.779514877146","35.7664297901037","다마348524","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022344","장소","관광지","3384798","백산농촌체험교육농장",,,"60518","팜스테이","5221033025100260008","전북특별자치도","김제시","백산면","상정리","26-8","5221033025","5221033000","522103272089","석정로","237","126.929504825956","35.8396977728807","다마484605","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022345","장소","관광지","3384799","푸르미농촌체험교육장",,,"60518","팜스테이","4377034023104520006","충청북도","음성군","대소면","소석리","452-6","4377034023","4377034000","437704541120","대동로631번길","19-11","127.511640944363","36.9502403749055","라바010835","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022346","장소","관광지","3384800","북실농촌체험휴양마을",,,"60518","팜스테이","4372025037103330002","충청북도","보은군","보은읍","종곡리","333-2","4372025037","4372025000","437204523388","종곡길","101","127.75019196606","36.5220638382135","라바224360","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022347","장소","관광지","3384801","하일한드미",,,"60518","팜스테이","4380032025101860000","충청북도","단양군","가곡면","대대리","186","4380032025","4380032000",,,,"128.421097698918","36.998847809171","라바819893","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022348","장소","관광지","3384802","와유바유",,,"60518","팜스테이","4313011600108550000","충청북도","충주시","칠금동",,"855","4313011600","4313062500","431304514580","봉계1길","58","127.915864503203","36.9813991411697","라바370870","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022349","장소","관광지","3384803","내포긴들체험마을",,,"60518","팜스테이","4313035024100530000","충청북도","충주시","신니면","문숭리","53","4313035024","4313035000","431304514211","내포길","42","127.721075039753","37.0041579961588","라바196895","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022350","장소","관광지","3384804","명심체험정보화마을",,,"60518","팜스테이","4375034028101780000","충청북도","진천군","백곡면","명암리","178","4375034028","4375034000","437504535105","명심길","8","127.39385931337","36.9039346086163","다바905784","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022351","장소","관광지","3384805","산뜰애농촌체험마을",,,"60518","팜스테이","4374034026108440002","충청북도","영동군","매곡면","강진리","844-2","4374034026","4374034000","437404529699","해평길","82","127.948184997186","36.1596125910377","라마403959","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022352","장소","관광지","3384806","상그린체험마을",,,"60518","팜스테이","4374531026104880000","충청북도","증평군","도안면","석곡리","488","4374531026","4374531000","437454532087","석곡길","134","127.624524035008","36.8183649932593","라바111689","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022353","장소","관광지","3384807","꽃송아리마을농촌체험",,,"60518","팜스테이","4421033021105110000","충청남도","서산시","팔봉면","금학리","511","4421033021","4421033000","442103015039","한월당로","704","126.398575466755","36.8085353048483","다바017683","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022354","장소","관광지","3384808","계룡산녹색농촌체험마을산악ATV체험장",,,"60518","팜스테이","4425031524103890000","충청남도","계룡시","엄사면","도곡리","389","4425031524","4425031500","442504568017","배울길","81-1","127.212675156263","36.2607245051248","다바741070","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022355","장소","관광지","3384809","계룡산녹색농촌체험마을승마체험장",,,"60518","팜스테이","4425031524103890000","충청남도","계룡시","엄사면","도곡리","389","4425031524","4425031500","442504568017","배울길","81-1","127.212675156263","36.2607245051248","다바741070","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022356","장소","관광지","3384810","오리농마을농촌체험",,,"60518","팜스테이","4480034035104580003","충청남도","홍성군","장곡면","대현리","458-3","4480034035","4480034000",,,,"126.726024869909","36.4964428273801","다바306334","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022357","장소","관광지","3384811","계룡산상신농촌체험휴양마을",,,"60518","팜스테이","4415034030101900001","충청남도","공주시","반포면","상신리","190-1","4415034030","4415034000","441504553587","상하신길","396","127.220068863937","36.3844632387597","다바748208","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022358","장소","관광지","3384812","도산2구마을농촌체험논학교",,,"60518","팜스테이","4480034021102460001","충청남도","홍성군","장곡면","도산리","246-1","4480034021","4480034000","448004586544","홍남동로473번길","79-22","126.697398281134","36.508894858979","다바281348","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022359","장소","관광지","3384813","산수박마을",,,"60518","팜스테이","4415025037103980000","충청남도","공주시","유구읍","동해리","398","4415025037","4415025000","441504553102","구계연종길","703","127.018623730732","36.6124283213441","다바569461","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022360","장소","관광지","3384814","밤호박토마토정보화마을",,,"60518","팜스테이","4427038021107360003","충청남도","당진시","신평면","금천리","736-3","4427038021","4427038000","442703265053","새마지로","13","126.768020290432","36.8917693755579","다바347773","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022361","장소","관광지","3384815","당나루물꽃마을",,,"60518","팜스테이","4427031026118930000","충청남도","당진시","고대면","당진포리","1893","4427031026","4427031000","442704595686","해창길","79","126.520518255651","36.9729864204816","다바128865","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022362","장소","관광지","3384816","예하지마을영농조합법인",,,"60518","팜스테이","4415036022100540000","충청남도","공주시","의당면","두만리","54","4415036022","4415036000","441504553609","서당길","72","127.14057578738","36.5496979243541","다바678391","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022363","장소","관광지","3384817","주루골체험농장",,,"60518","팜스테이","4482532024111880001","충청남도","태안군","남면","달산리","1188-1","4482532024","4482532000","448253264005","달산포로","321","126.298009770484","36.6726460060041","나바925534","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022364","장소","관광지","3384818","준수&인이네농장",,,"60518","팜스테이","4479037026105280000","충청남도","청양군","남양면","흥산리","528","4479037026","4479037000","447903252048","만수로","1129-5","126.743599652972","36.3688996325441","다바321193","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022365","장소","관광지","3384819","소길리녹색농촌체험휴양마을",,,"60518","팜스테이","5011025328106500001","제주특별자치도","제주시","애월읍","소길리","650-1","5011025328","5011025300","501104848024","소길1길","15","126.379858999705","33.4400541924163","나나958948","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022366","장소","관광지","3384820","동광리농촌체험마을",,,"60518","팜스테이","5013031028109760000","제주특별자치도","서귀포시","안덕면","동광리","976","5013031028","5013031000","501303350338","동광로","107","126.337050044174","33.3066748578991","나나917800","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022367","장소","관광지","3384821","구암팜스테이체험마을영농조합법인",,,"60518","팜스테이","2714013900104780003","대구광역시","동구","미대동",,"478-3","2714013900","2714076000","271404226026","구암길","8","128.679667169774","35.9536520660004","마마063736","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022368","장소","관광지","3384822","소태하늘체험농장",,,"60518","팜스테이","2911011900100370006","광주광역시","동구","소태동",,"37-6","2911011900","2911074000",,,,"126.955453037578","35.1132590600882","다라503799","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022369","장소","관광지","3384823","밀쌈마을",,,"60518","팜스테이","3020010800105130001","대전광역시","유성구","세동",,"513-1","3020010800","3020052000","302003167035","세동로","488","127.268895385147","36.311784760769","다바792127","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022370","장소","관광지","3384824","장동계족산농촌체험휴양마을",,,"60518","팜스테이","3023011800100810001","대전광역시","대덕구","장동",,"81-1","3023011800","3023052500","302304304420","장동로278번안길","47-21","127.447203676559","36.4148607828243","다바952241","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022371","장소","관광지","3384825","농소한울타리농촌체험마을",,,"60518","팜스테이","3120010600108280002","울산광역시","북구","중산동",,"828-2","3120010600","3120052000",,,,"129.338329613009","35.6560325995663","마마664415","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022372","장소","관광지","3384826","옻밭녹색농촌체험마을",,,"60518","팜스테이","3171036021100550000","울산광역시","울주군","두동면","만화리","55","3171036021","3171036000","317104320026","치술령길","8","129.229994312008","35.6535571917488","마마566410","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000022373","장소","관광지","3384827","작동녹색농촌체험마을",,,"60518","팜스테이","3171040024101380000","울산광역시","울주군","삼동면","작동리","138","3171040024","3171040000","317103000110","삼동로","1199-15","129.186995567818","35.515177358423","마마529256","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
